Transaction_ID,Date,City,Region,Product,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Cost,Profit,Sales_Channel,Customer_Type,Month,Month_Number,Quarter,Year,Profit_Margin_Percent,Unnamed: 20,Gross_Sale,DIS_Amount
KSA00567,2025-07-04,Hubballi,North Karnataka,Keyboard,12,2570,15,30840,4626.0,26214.0,17472.55,8741.45,Distributor,Individual,July,7,Q3,2025,33.35,,30840,1426658.4
KSA00568,2026-04-19,Ballari,Kalyana Karnataka,Laptop,20,56042,15,1120840,168126.0,952714.0,622365.93,330348.07,Retail Store,Enterprise,April,4,Q2,2026,34.67,,1120840,1884423458.4
KSA00569,2026-02-15,Udupi,Coastal Karnataka,Tablet,19,23854,15,453226,67983.9,385242.1,264480.08,120762.02,Online,Enterprise,February,2,Q1,2026,31.35,,453226,308120710.614
KSA00570,2025-03-20,Hubballi,North Karnataka,Monitor,10,21385,10,213850,21385.0,192465.0,125622.69,66842.31,Retail Store,Small Business,March,3,Q1,2025,34.73,,213850,45731822.5
KSA00571,2025-08-17,Belagavi,North Karnataka,Monitor,15,11838,15,177570,26635.5,150934.5,106223.02,44711.48,Retail Store,Enterprise,August,8,Q3,2025,29.62,,177570,47296657.35
KSA00572,2026-04-19,Davangere,Central Karnataka,Smartwatch,18,8601,0,154818,0.0,154818.0,122559.67,32258.33,Retail Store,Individual,April,4,Q2,2026,20.84,,154818,0.0
KSA00573,2026-06-24,Dharwad,North Karnataka,Smartphone,13,38358,0,498654,0.0,498654.0,374918.0,123736.0,Online,Enterprise,June,6,Q2,2026,24.81,,498654,0.0
KSA00574,2025-01-21,Belagavi,North Karnataka,Smartphone,6,18772,15,112632,16894.8,95737.2,72090.75,23646.45,Online,Small Business,January,1,Q1,2025,24.7,,112632,19028951.136
KSA00575,2025-03-18,Bengaluru,South Karnataka,Monitor,8,19193,20,153544,30708.8,122835.2,98606.36,24228.84,Online,Medium Business,March,3,Q1,2025,19.72,,153544,47151519.872
KSA00576,2025-06-14,Shivamogga,Malnad Karnataka,Monitor,11,24217,10,266387,26638.7,239748.3,203459.95,36288.35,Distributor,Medium Business,June,6,Q2,2025,15.14,,266387,70962033.769
KSA00577,2025-02-01,Bidar,Kalyana Karnataka,Tablet,10,24519,5,245190,12259.5,232930.5,195682.75,37247.75,Retail Store,Small Business,February,2,Q1,2025,15.99,,245190,30059068.05
KSA00578,2025-07-30,Chitradurga,Central Karnataka,Keyboard,12,1208,5,14496,724.8,13771.2,10812.32,2958.88,Corporate,Medium Business,July,7,Q3,2025,21.49,,14496,105067.008
KSA00579,2026-06-25,Dharwad,North Karnataka,Smartphone,17,18688,0,317696,0.0,317696.0,269473.44,48222.56,Retail Store,Enterprise,June,6,Q2,2026,15.18,,317696,0.0
KSA00580,2025-08-23,Shivamogga,Malnad Karnataka,Smartwatch,14,7177,0,100478,0.0,100478.0,65116.4,35361.6,Retail Store,Small Business,August,8,Q3,2025,35.19,,100478,0.0
KSA00581,2025-10-12,Belagavi,North Karnataka,Smartphone,9,28868,10,259812,25981.2,233830.8,161414.0,72416.8,Corporate,Individual,October,10,Q4,2025,30.97,,259812,67502275.344
KSA00582,2025-01-01,Davangere,Central Karnataka,Smartphone,10,41219,15,412190,61828.5,350361.5,276491.42,73870.08,Corporate,Individual,January,1,Q1,2025,21.08,,412190,254850894.15
KSA00583,2025-11-06,Davangere,Central Karnataka,Keyboard,17,2245,5,38165,1908.25,36256.75,25815.59,10441.16,Corporate,Enterprise,November,11,Q4,2025,28.8,,38165,728283.6125
KSA00584,2025-03-05,Kodagu,Malnad Karnataka,Headphones,14,4325,10,60550,6055.0,54495.0,35658.78,18836.22,Corporate,Small Business,March,3,Q1,2025,34.57,,60550,3666302.5
KSA00585,2025-09-24,Shivamogga,Malnad Karnataka,Smartphone,16,41563,10,665008,66500.8,598507.2,383311.69,215195.51,Distributor,Small Business,September,9,Q3,2025,35.96,,665008,442235640.064
KSA00586,2026-01-26,Udupi,Coastal Karnataka,Desktop PC,16,63535,15,1016560,152484.0,864076.0,728670.16,135405.84,Distributor,Enterprise,January,1,Q1,2026,15.67,,1016560,1550091350.4
KSA00587,2026-05-21,Hassan,South Karnataka,Laptop,15,57708,10,865620,86562.0,779058.0,627470.04,151587.96,Distributor,Individual,May,5,Q2,2026,19.46,,865620,749297984.4
KSA00588,2025-07-06,Vijayapura,North Karnataka,Headphones,17,7377,10,125409,12540.9,112868.1,90784.93,22083.17,Distributor,Enterprise,July,7,Q3,2025,19.57,,125409,15727417.281
KSA00589,2026-04-09,Kolar,South Karnataka,Desktop PC,14,43332,5,606648,30332.4,576315.6,405013.55,171302.05,Distributor,Enterprise,April,4,Q2,2026,29.72,,606648,184010897.952
KSA00590,2025-03-15,Hubballi,North Karnataka,Tablet,13,34827,0,452751,0.0,452751.0,339433.96,113317.04,Corporate,Small Business,March,3,Q1,2025,25.03,,452751,0.0
KSA00591,2025-02-04,Belagavi,North Karnataka,Smartphone,1,16264,5,16264,813.2,15450.8,11127.25,4323.55,Distributor,Individual,February,2,Q1,2025,27.98,,16264,132258.848
KSA00592,2025-01-28,Raichur,Kalyana Karnataka,Desktop PC,4,54866,15,219464,32919.6,186544.4,129998.15,56546.25,Distributor,Medium Business,January,1,Q1,2025,30.31,,219464,72246670.944
KSA00593,2025-10-04,Kalaburagi,Kalyana Karnataka,Camera,8,39141,10,313128,31312.8,281815.2,216849.76,64965.44,Corporate,Individual,October,10,Q4,2025,23.05,,313128,98049144.384
KSA00594,2026-04-12,Davangere,Central Karnataka,Headphones,19,2766,5,52554,2627.7,49926.3,42295.44,7630.86,Corporate,Enterprise,April,4,Q2,2026,15.28,,52554,1380961.458
KSA00595,2025-10-23,Bidar,Kalyana Karnataka,Keyboard,7,2018,0,14126,0.0,14126.0,8875.44,5250.56,Corporate,Medium Business,October,10,Q4,2025,37.17,,14126,0.0
KSA00596,2026-04-25,Hubballi,North Karnataka,Camera,6,49905,5,299430,14971.5,284458.5,238669.38,45789.12,Distributor,Enterprise,April,4,Q2,2026,16.1,,299430,44829162.45
KSA00597,2025-08-14,Bidar,Kalyana Karnataka,Headphones,16,5973,10,95568,9556.8,86011.2,54428.66,31582.54,Retail Store,Individual,August,8,Q3,2025,36.72,,95568,9133242.624
KSA00598,2025-07-09,Mangaluru,Coastal Karnataka,Smartwatch,9,5240,0,47160,0.0,47160.0,38634.72,8525.28,Corporate,Small Business,July,7,Q3,2025,18.08,,47160,0.0
KSA00599,2025-09-03,Shivamogga,Malnad Karnataka,Desktop PC,5,62513,0,312565,0.0,312565.0,257808.5,54756.5,Corporate,Small Business,September,9,Q3,2025,17.52,,312565,0.0
KSA00600,2025-02-22,Vijayapura,North Karnataka,Smartwatch,3,10588,5,31764,1588.2,30175.8,19648.35,10527.45,Corporate,Individual,February,2,Q1,2025,34.89,,31764,504475.848
KSA00601,2025-07-14,Shivamogga,Malnad Karnataka,Printer,12,13893,0,166716,0.0,166716.0,115620.88,51095.12,Retail Store,Medium Business,July,7,Q3,2025,30.65,,166716,0.0
KSA00602,2025-05-30,Kolar,South Karnataka,Headphones,14,7451,20,104314,20862.8,83451.2,56213.43,27237.77,Corporate,Enterprise,May,5,Q2,2025,32.64,,104314,21762821.192
KSA00603,2025-11-21,Shivamogga,Malnad Karnataka,Laptop,3,51931,10,155793,15579.3,140213.7,117285.87,22927.83,Retail Store,Individual,November,11,Q4,2025,16.35,,155793,24271458.849
KSA00604,2025-11-01,Kodagu,Malnad Karnataka,Printer,13,11163,0,145119,0.0,145119.0,110670.48,34448.52,Distributor,Enterprise,November,11,Q4,2025,23.74,,145119,0.0
KSA00605,2026-02-10,Davangere,Central Karnataka,Smartphone,12,32538,15,390456,58568.4,331887.6,215824.38,116063.22,Corporate,Enterprise,February,2,Q1,2026,34.97,,390456,228683831.904
KSA00606,2026-01-26,Bidar,Kalyana Karnataka,Monitor,8,26792,0,214336,0.0,214336.0,155150.6,59185.4,Online,Medium Business,January,1,Q1,2026,27.61,,214336,0.0
KSA00607,2025-03-29,Bengaluru,South Karnataka,Monitor,8,26141,10,209128,20912.8,188215.2,128625.66,59589.54,Online,Individual,March,3,Q1,2025,31.66,,209128,43734520.384
KSA00608,2025-11-29,Ballari,Kalyana Karnataka,Desktop PC,4,43716,0,174864,0.0,174864.0,140769.95,34094.05,Retail Store,Individual,November,11,Q4,2025,19.5,,174864,0.0
KSA00609,2025-03-27,Raichur,Kalyana Karnataka,Keyboard,11,2896,5,31856,1592.8,30263.2,19180.58,11082.62,Distributor,Small Business,March,3,Q1,2025,36.62,,31856,507402.368
KSA00610,2025-01-16,Shivamogga,Malnad Karnataka,Smartwatch,3,13677,0,41031,0.0,41031.0,29197.33,11833.67,Distributor,Enterprise,January,1,Q1,2025,28.84,,41031,0.0
KSA00611,2025-01-17,Bidar,Kalyana Karnataka,Laptop,16,74178,10,1186848,118684.8,1068163.2,669269.15,398894.05,Corporate,Medium Business,January,1,Q1,2025,37.34,,1186848,1408608175.104
KSA00612,2025-07-31,Raichur,Kalyana Karnataka,Printer,11,17403,5,191433,9571.65,181861.35,137729.68,44131.67,Online,Individual,July,7,Q3,2025,24.27,,191433,18323296.7445
KSA00613,2026-05-16,Tumakuru,South Karnataka,Headphones,10,7746,10,77460,7746.0,69714.0,52608.21,17105.79,Corporate,Small Business,May,5,Q2,2026,24.54,,77460,6000051.6
KSA00614,2025-02-22,Davangere,Central Karnataka,Keyboard,5,1784,15,8920,1338.0,7582.0,4722.71,2859.29,Retail Store,Enterprise,February,2,Q1,2025,37.71,,8920,119349.6
KSA00615,2026-02-18,Mangaluru,Coastal Karnataka,Headphones,1,2081,5,2081,104.05,1976.95,1319.51,657.44,Distributor,Individual,February,2,Q1,2026,33.26,,2081,2165.2805
KSA00616,2026-02-25,Kolar,South Karnataka,Keyboard,18,2693,15,48474,7271.1,41202.9,31908.82,9294.08,Distributor,Enterprise,February,2,Q1,2026,22.56,,48474,3524593.014
KSA00617,2025-03-07,Hubballi,North Karnataka,Headphones,9,2395,0,21555,0.0,21555.0,17262.94,4292.06,Online,Enterprise,March,3,Q1,2025,19.91,,21555,0.0
KSA00618,2025-06-25,Hubballi,North Karnataka,Keyboard,17,1071,10,18207,1820.7,16386.3,12006.74,4379.56,Distributor,Individual,June,6,Q2,2025,26.73,,18207,331494.849
KSA00619,2025-04-02,Shivamogga,Malnad Karnataka,Smartphone,10,27844,5,278440,13922.0,264518.0,174918.91,89599.09,Retail Store,Individual,April,4,Q2,2025,33.87,,278440,38764416.8
KSA00620,2025-03-01,Kalaburagi,Kalyana Karnataka,Laptop,1,53716,20,53716,10743.2,42972.8,34295.3,8677.5,Distributor,Medium Business,March,3,Q1,2025,20.19,,53716,5770817.312
KSA00621,2026-01-07,Belagavi,North Karnataka,Smartphone,2,32015,10,64030,6403.0,57627.0,41216.34,16410.66,Online,Individual,January,1,Q1,2026,28.48,,64030,4099840.9
KSA00622,2025-06-10,Hassan,South Karnataka,Desktop PC,19,64819,0,1231561,0.0,1231561.0,773942.02,457618.98,Online,Small Business,June,6,Q2,2025,37.16,,1231561,0.0
KSA00623,2025-12-25,Bengaluru,South Karnataka,Smartwatch,7,4690,10,32830,3283.0,29547.0,23918.88,5628.12,Online,Individual,December,12,Q4,2025,19.05,,32830,1077808.9
KSA00624,2025-08-09,Bengaluru,South Karnataka,Headphones,20,1403,10,28060,2806.0,25254.0,20232.5,5021.5,Online,Medium Business,August,8,Q3,2025,19.88,,28060,787363.6
KSA00625,2026-05-20,Bidar,Kalyana Karnataka,Headphones,14,5286,10,74004,7400.4,66603.6,56210.77,10392.83,Distributor,Individual,May,5,Q2,2026,15.6,,74004,5476592.016
KSA00626,2025-10-27,Mysuru,South Karnataka,Camera,5,57048,5,285240,14262.0,270978.0,215565.93,55412.07,Retail Store,Medium Business,October,10,Q4,2025,20.45,,285240,40680928.8
KSA00627,2026-05-28,Shivamogga,Malnad Karnataka,Monitor,18,23926,0,430668,0.0,430668.0,350113.69,80554.31,Distributor,Enterprise,May,5,Q2,2026,18.7,,430668,0.0
KSA00628,2025-12-06,Shivamogga,Malnad Karnataka,Laptop,10,60652,15,606520,90978.0,515542.0,319230.7,196311.3,Distributor,Medium Business,December,12,Q4,2025,38.08,,606520,551799765.6
KSA00629,2026-05-02,Hassan,South Karnataka,Monitor,9,23766,0,213894,0.0,213894.0,172065.95,41828.05,Retail Store,Individual,May,5,Q2,2026,19.56,,213894,0.0
KSA00630,2025-07-28,Kalaburagi,Kalyana Karnataka,Headphones,8,5931,5,47448,2372.4,45075.6,31887.52,13188.08,Distributor,Enterprise,July,7,Q3,2025,29.26,,47448,1125656.352
KSA00631,2026-03-04,Mandya,South Karnataka,Keyboard,13,2694,0,35022,0.0,35022.0,22315.88,12706.12,Retail Store,Enterprise,March,3,Q1,2026,36.28,,35022,0.0
KSA00632,2026-06-11,Chitradurga,Central Karnataka,Headphones,5,5460,10,27300,2730.0,24570.0,18078.89,6491.11,Corporate,Small Business,June,6,Q2,2026,26.42,,27300,745290.0
KSA00633,2026-05-20,Kolar,South Karnataka,Headphones,20,3712,5,74240,3712.0,70528.0,55774.23,14753.77,Retail Store,Enterprise,May,5,Q2,2026,20.92,,74240,2755788.8
KSA00634,2025-05-01,Raichur,Kalyana Karnataka,Keyboard,18,1546,0,27828,0.0,27828.0,19754.07,8073.93,Distributor,Small Business,May,5,Q2,2025,29.01,,27828,0.0
KSA00635,2025-08-17,Bidar,Kalyana Karnataka,Desktop PC,15,48000,5,720000,36000.0,684000.0,495332.76,188667.24,Corporate,Enterprise,August,8,Q3,2025,27.58,,720000,259200000.0
KSA00636,2025-01-09,Mandya,South Karnataka,Headphones,13,7178,10,93314,9331.4,83982.6,69281.45,14701.15,Online,Medium Business,January,1,Q1,2025,17.5,,93314,8707502.596
KSA00637,2025-05-01,Tumakuru,South Karnataka,Tablet,1,21103,10,21103,2110.3,18992.7,14050.15,4942.55,Retail Store,Medium Business,May,5,Q2,2025,26.02,,21103,445336.609
KSA00638,2025-11-20,Hubballi,North Karnataka,Headphones,1,7085,5,7085,354.25,6730.75,5668.18,1062.57,Corporate,Medium Business,November,11,Q4,2025,15.79,,7085,25098.6125
KSA00639,2025-08-03,Tumakuru,South Karnataka,Smartphone,17,29269,20,497573,99514.6,398058.4,300564.83,97493.57,Online,Individual,August,8,Q3,2025,24.49,,497573,495157780.658
KSA00640,2025-12-03,Mandya,South Karnataka,Tablet,14,16763,5,234682,11734.1,222947.9,146133.53,76814.37,Corporate,Individual,December,12,Q4,2025,34.45,,234682,27537820.562
KSA00641,2025-05-22,Kodagu,Malnad Karnataka,Smartphone,17,29747,10,505699,50569.9,455129.1,357183.17,97945.93,Corporate,Enterprise,May,5,Q2,2025,21.52,,505699,255731478.601
KSA00642,2025-02-28,Shivamogga,Malnad Karnataka,Camera,20,57630,10,1152600,115260.0,1037340.0,699727.95,337612.05,Corporate,Individual,February,2,Q1,2025,32.55,,1152600,1328486760.0
KSA00643,2026-01-02,Mandya,South Karnataka,Desktop PC,10,50617,5,506170,25308.5,480861.5,362849.87,118011.63,Retail Store,Medium Business,January,1,Q1,2026,24.54,,506170,128104034.45
KSA00644,2025-03-07,Chitradurga,Central Karnataka,Monitor,7,26365,10,184555,18455.5,166099.5,115145.99,50953.51,Corporate,Medium Business,March,3,Q1,2025,30.68,,184555,34060548.025
KSA00645,2026-02-01,Shivamogga,Malnad Karnataka,Printer,6,19973,5,119838,5991.9,113846.1,82515.23,31330.87,Distributor,Medium Business,February,2,Q1,2026,27.52,,119838,7180573.122
KSA00646,2025-12-18,Dharwad,North Karnataka,Keyboard,4,930,5,3720,186.0,3534.0,2941.53,592.47,Retail Store,Small Business,December,12,Q4,2025,16.76,,3720,6919.2
KSA00647,2025-10-03,Belagavi,North Karnataka,Headphones,14,2895,10,40530,4053.0,36477.0,30534.88,5942.12,Retail Store,Small Business,October,10,Q4,2025,16.29,,40530,1642680.9
KSA00648,2025-01-20,Hassan,South Karnataka,Headphones,6,2315,0,13890,0.0,13890.0,9588.24,4301.76,Retail Store,Enterprise,January,1,Q1,2025,30.97,,13890,0.0
KSA00649,2025-07-01,Mangaluru,Coastal Karnataka,Smartwatch,6,10195,10,61170,6117.0,55053.0,41342.6,13710.4,Corporate,Individual,July,7,Q3,2025,24.9,,61170,3741768.9
KSA00650,2025-07-19,Shivamogga,Malnad Karnataka,Tablet,20,30096,15,601920,90288.0,511632.0,358771.07,152860.93,Online,Enterprise,July,7,Q3,2025,29.88,,601920,543461529.6
KSA00651,2025-11-20,Mysuru,South Karnataka,Smartwatch,4,13049,20,52196,10439.2,41756.8,27542.27,14214.53,Online,Individual,November,11,Q4,2025,34.04,,52196,5448844.832
KSA00652,2026-04-01,Davangere,Central Karnataka,Printer,13,18575,15,241475,36221.25,205253.75,147589.24,57664.51,Distributor,Small Business,April,4,Q2,2026,28.09,,241475,87465263.4375
KSA00653,2025-10-08,Mangaluru,Coastal Karnataka,Tablet,18,17245,5,310410,15520.5,294889.5,191515.98,103373.52,Corporate,Small Business,October,10,Q4,2025,35.06,,310410,48177184.05
KSA00654,2025-07-24,Mysuru,South Karnataka,Printer,19,13351,10,253669,25366.9,228302.1,170213.53,58088.57,Retail Store,Enterprise,July,7,Q3,2025,25.44,,253669,64347961.561
KSA00655,2025-08-17,Raichur,Kalyana Karnataka,Smartphone,9,23799,0,214191,0.0,214191.0,144300.03,69890.97,Retail Store,Medium Business,August,8,Q3,2025,32.63,,214191,0.0
KSA00656,2025-09-01,Udupi,Coastal Karnataka,Tablet,4,33611,5,134444,6722.2,127721.8,100721.76,27000.04,Distributor,Individual,September,9,Q3,2025,21.14,,134444,9037594.568
KSA00657,2025-12-24,Hassan,South Karnataka,Camera,12,71274,15,855288,128293.2,726994.8,555475.23,171519.57,Retail Store,Small Business,December,12,Q4,2025,23.59,,855288,1097276344.416
KSA00658,2026-04-01,Shivamogga,Malnad Karnataka,Headphones,8,2994,0,23952,0.0,23952.0,17966.05,5985.95,Corporate,Small Business,April,4,Q2,2026,24.99,,23952,0.0
KSA00659,2025-09-27,Udupi,Coastal Karnataka,Desktop PC,15,64703,10,970545,97054.5,873490.5,664972.64,208517.86,Online,Small Business,September,9,Q3,2025,23.87,,970545,941957597.025
KSA00660,2026-04-10,Belagavi,North Karnataka,Tablet,11,29672,10,326392,32639.2,293752.8,229491.12,64261.68,Corporate,Individual,April,4,Q2,2026,21.88,,326392,106531737.664
KSA00661,2025-12-08,Mandya,South Karnataka,Printer,9,8171,10,73539,7353.9,66185.1,49403.29,16781.81,Distributor,Enterprise,December,12,Q4,2025,25.36,,73539,5407984.521
KSA00662,2025-03-25,Davangere,Central Karnataka,Headphones,18,1236,15,22248,3337.2,18910.8,15031.84,3878.96,Distributor,Individual,March,3,Q1,2025,20.51,,22248,742460.256
KSA00663,2025-12-05,Shivamogga,Malnad Karnataka,Smartphone,1,33348,10,33348,3334.8,30013.2,24625.24,5387.96,Retail Store,Small Business,December,12,Q4,2025,17.95,,33348,1112089.104
KSA00664,2026-04-18,Belagavi,North Karnataka,Smartwatch,13,4416,5,57408,2870.4,54537.6,42103.57,12434.03,Retail Store,Medium Business,April,4,Q2,2026,22.8,,57408,1647839.232
KSA00665,2025-08-01,Raichur,Kalyana Karnataka,Smartphone,14,19704,10,275856,27585.6,248270.4,183275.95,64994.45,Retail Store,Small Business,August,8,Q3,2025,26.18,,275856,76096532.736
KSA00666,2025-06-09,Dharwad,North Karnataka,Keyboard,11,1842,0,20262,0.0,20262.0,15227.85,5034.15,Retail Store,Medium Business,June,6,Q2,2025,24.85,,20262,0.0
KSA00667,2025-04-30,Tumakuru,South Karnataka,Printer,7,11710,15,81970,12295.5,69674.5,49654.49,20020.01,Corporate,Medium Business,April,4,Q2,2025,28.73,,81970,10078621.35
KSA00668,2025-12-25,Dharwad,North Karnataka,Smartwatch,2,9268,5,18536,926.8,17609.2,12870.74,4738.46,Distributor,Individual,December,12,Q4,2025,26.91,,18536,171791.648
KSA00669,2025-03-14,Kalaburagi,Kalyana Karnataka,Tablet,11,26164,0,287804,0.0,287804.0,244426.8,43377.2,Retail Store,Small Business,March,3,Q1,2025,15.07,,287804,0.0
KSA00670,2025-07-26,Mandya,South Karnataka,Keyboard,20,1926,20,38520,7704.0,30816.0,25633.6,5182.4,Retail Store,Individual,July,7,Q3,2025,16.82,,38520,2967580.8
KSA00671,2026-03-02,Vijayapura,North Karnataka,Smartphone,15,27632,10,414480,41448.0,373032.0,311724.43,61307.57,Distributor,Enterprise,March,3,Q1,2026,16.43,,414480,171793670.4
KSA00672,2025-04-13,Kolar,South Karnataka,Headphones,20,7793,10,155860,15586.0,140274.0,112226.94,28047.06,Online,Small Business,April,4,Q2,2025,19.99,,155860,24292339.6
KSA00673,2025-08-27,Hubballi,North Karnataka,Monitor,14,10500,15,147000,22050.0,124950.0,95131.2,29818.8,Online,Individual,August,8,Q3,2025,23.86,,147000,32413500.0
KSA00674,2025-02-27,Tumakuru,South Karnataka,Desktop PC,11,59255,10,651805,65180.5,586624.5,409965.06,176659.44,Online,Small Business,February,2,Q1,2025,30.11,,651805,424849758.025
KSA00675,2026-05-21,Dharwad,North Karnataka,Headphones,13,7827,15,101751,15262.65,86488.35,69848.87,16639.48,Retail Store,Enterprise,May,5,Q2,2026,19.24,,101751,15529899.0015
KSA00676,2025-02-02,Dharwad,North Karnataka,Smartphone,7,24182,0,169274,0.0,169274.0,125127.34,44146.66,Distributor,Medium Business,February,2,Q1,2025,26.08,,169274,0.0
KSA00677,2025-08-03,Mangaluru,Coastal Karnataka,Camera,5,83896,10,419480,41948.0,377532.0,311684.92,65847.08,Online,Medium Business,August,8,Q3,2025,17.44,,419480,175963470.4
KSA00678,2025-09-26,Vijayapura,North Karnataka,Desktop PC,14,47950,5,671300,33565.0,637735.0,520058.79,117676.21,Retail Store,Individual,September,9,Q3,2025,18.45,,671300,225321845.0
KSA00679,2025-07-16,Dharwad,North Karnataka,Laptop,16,50732,15,811712,121756.8,689955.2,427618.78,262336.42,Online,Small Business,July,7,Q3,2025,38.02,,811712,988314556.416
KSA00680,2026-01-18,Hubballi,North Karnataka,Monitor,15,15712,15,235680,35352.0,200328.0,127198.23,73129.77,Retail Store,Small Business,January,1,Q1,2026,36.51,,235680,83317593.6
KSA00681,2025-02-26,Hassan,South Karnataka,Smartwatch,12,4370,20,52440,10488.0,41952.0,30462.01,11489.99,Distributor,Small Business,February,2,Q1,2025,27.39,,52440,5499907.2
KSA00682,2026-02-08,Raichur,Kalyana Karnataka,Headphones,1,1798,10,1798,179.8,1618.2,1318.44,299.76,Online,Medium Business,February,2,Q1,2026,18.52,,1798,3232.804
KSA00683,2025-03-26,Dharwad,North Karnataka,Printer,8,15082,5,120656,6032.8,114623.2,71751.19,42872.01,Retail Store,Medium Business,March,3,Q1,2025,37.4,,120656,7278935.168
KSA00684,2025-03-30,Mysuru,South Karnataka,Smartwatch,4,6461,10,25844,2584.4,23259.6,14630.26,8629.34,Online,Small Business,March,3,Q1,2025,37.1,,25844,667912.336
KSA00685,2025-12-18,Hubballi,North Karnataka,Smartphone,7,33884,5,237188,11859.4,225328.6,156272.06,69056.54,Retail Store,Individual,December,12,Q4,2025,30.65,,237188,28129073.672
KSA00686,2025-08-20,Vijayapura,North Karnataka,Smartphone,18,26295,10,473310,47331.0,425979.0,255996.43,169982.57,Online,Enterprise,August,8,Q3,2025,39.9,,473310,224022356.1
KSA00687,2026-03-14,Tumakuru,South Karnataka,Camera,4,71212,20,284848,56969.6,227878.4,150234.1,77644.3,Distributor,Individual,March,3,Q1,2026,34.07,,284848,162276766.208
KSA00688,2025-06-16,Belagavi,North Karnataka,Desktop PC,3,50818,10,152454,15245.4,137208.6,90906.35,46302.25,Distributor,Small Business,June,6,Q2,2025,33.75,,152454,23242222.116
KSA00689,2026-05-17,Bengaluru,South Karnataka,Keyboard,16,1959,5,31344,1567.2,29776.8,19217.22,10559.58,Retail Store,Medium Business,May,5,Q2,2026,35.46,,31344,491223.168
KSA00690,2026-02-22,Mangaluru,Coastal Karnataka,Smartwatch,4,9638,0,38552,0.0,38552.0,30864.4,7687.6,Online,Medium Business,February,2,Q1,2026,19.94,,38552,0.0
KSA00691,2025-07-26,Tumakuru,South Karnataka,Laptop,12,47394,10,568728,56872.8,511855.2,337107.06,174748.14,Corporate,Enterprise,July,7,Q3,2025,34.14,,568728,323451537.984
KSA00692,2025-07-07,Chitradurga,Central Karnataka,Monitor,6,16113,10,96678,9667.8,87010.2,62373.73,24636.47,Corporate,Individual,July,7,Q3,2025,28.31,,96678,9346635.684
KSA00693,2025-05-17,Mandya,South Karnataka,Printer,4,13551,10,54204,5420.4,48783.6,40129.27,8654.33,Retail Store,Small Business,May,5,Q2,2025,17.74,,54204,2938073.616
KSA00694,2025-07-20,Mysuru,South Karnataka,Monitor,1,16138,10,16138,1613.8,14524.2,12184.21,2339.99,Distributor,Small Business,July,7,Q3,2025,16.11,,16138,260435.044
KSA00695,2026-02-14,Mysuru,South Karnataka,Headphones,2,1641,10,3282,328.2,2953.8,1884.4,1069.4,Distributor,Enterprise,February,2,Q1,2026,36.2,,3282,10771.524
KSA00696,2026-06-28,Ballari,Kalyana Karnataka,Smartphone,15,14047,0,210705,0.0,210705.0,159009.83,51695.17,Retail Store,Enterprise,June,6,Q2,2026,24.53,,210705,0.0
KSA00697,2025-02-19,Bengaluru,South Karnataka,Headphones,4,2970,15,11880,1782.0,10098.0,7488.35,2609.65,Online,Small Business,February,2,Q1,2025,25.84,,11880,211701.6
KSA00698,2025-02-04,Mandya,South Karnataka,Printer,14,8367,10,117138,11713.8,105424.2,86633.67,18790.53,Online,Individual,February,2,Q1,2025,17.82,,117138,13721311.044
KSA00699,2025-10-07,Kodagu,Malnad Karnataka,Laptop,20,53743,5,1074860,53743.0,1021117.0,763552.17,257564.83,Distributor,Small Business,October,10,Q4,2025,25.22,,1074860,577662009.8
KSA00700,2025-05-19,Davangere,Central Karnataka,Keyboard,3,1991,10,5973,597.3,5375.7,3335.07,2040.63,Corporate,Medium Business,May,5,Q2,2025,37.96,,5973,35676.729
KSA00701,2026-05-19,Udupi,Coastal Karnataka,Desktop PC,15,43844,0,657660,0.0,657660.0,532488.37,125171.63,Corporate,Individual,May,5,Q2,2026,19.03,,657660,0.0
KSA00702,2025-02-22,Tumakuru,South Karnataka,Tablet,8,23111,10,184888,18488.8,166399.2,112478.1,53921.1,Retail Store,Medium Business,February,2,Q1,2025,32.4,,184888,34183572.544
KSA00703,2026-03-05,Mangaluru,Coastal Karnataka,Tablet,5,26072,10,130360,13036.0,117324.0,97004.67,20319.33,Retail Store,Enterprise,March,3,Q1,2026,17.32,,130360,16993729.6
KSA00704,2025-12-12,Dharwad,North Karnataka,Smartphone,13,33970,10,441610,44161.0,397449.0,288692.96,108756.04,Retail Store,Medium Business,December,12,Q4,2025,27.36,,441610,195019392.1
KSA00705,2026-05-06,Belagavi,North Karnataka,Tablet,5,27421,5,137105,6855.25,130249.75,90512.42,39737.33,Retail Store,Enterprise,May,5,Q2,2026,30.51,,137105,9398890.5125
KSA00706,2025-09-03,Kolar,South Karnataka,Printer,4,18291,0,73164,0.0,73164.0,56588.34,16575.66,Retail Store,Individual,September,9,Q3,2025,22.66,,73164,0.0
KSA00707,2026-06-21,Dharwad,North Karnataka,Keyboard,6,1355,5,8130,406.5,7723.5,5630.35,2093.15,Retail Store,Enterprise,June,6,Q2,2026,27.1,,8130,33048.45
KSA00708,2026-01-01,Mangaluru,Coastal Karnataka,Smartphone,9,36979,5,332811,16640.55,316170.45,254594.01,61576.44,Online,Individual,January,1,Q1,2026,19.48,,332811,55381580.8605
